username,num_ratings,bitdepth,description,license,tags,url,preview-hq-ogg,avg_rating,channels,type,duration,experiment_url,samplerate,preview-hq-mp3,bitrate,id,name
tec studios,2,16,A recording of a walk on a gravel path with passing traffic.,http://creativecommons.org/publicdomain/zero/1.0/,footsteps traffic foot step feet walk footstep crunch ambient field-recording foley gravel sound-effects steps walking,https://www.freesound.org/people/tec%20studios/sounds/98492/,https://www.freesound.org/data/previews/98/98492_1431924-hq.ogg,4.0,2,wav,14.4515192744,http://kyoto.let.vu.nl/~miltenburg/sounds/98492.mp3,44100.0,https://www.freesound.org/data/previews/98/98492_1431924-hq.mp3,1411,98492,Walking2_gravel.wav
tec studios,0,16,A recording of a walk on a gravel path in Golden Gate Park San Francisco with birds and passing traffic.,http://creativecommons.org/publicdomain/zero/1.0/,footsteps foot step feet walk foot-steps footstep crunch ambient field-recording foley gravel sound-effects steps walking,https://www.freesound.org/people/tec%20studios/sounds/98490/,https://www.freesound.org/data/previews/98/98490_1431924-hq.ogg,0.0,2,wav,22.8948752834,http://kyoto.let.vu.nl/~miltenburg/sounds/98490.mp3,44100.0,https://www.freesound.org/data/previews/98/98490_1431924-hq.mp3,1411,98490,Walking0_gravel.wav
Tomlija,2,16,"A 0,5 liter 'Jelen' (eng. Deer) beer being smashed against the concrete by my friend Djole. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",http://creativecommons.org/licenses/by/3.0/,tomlija scatter bottle break burst chunks concrete debris explode explosion foley glass h4n shatter smash throw against zoom beer,https://www.freesound.org/people/Tomlija/sounds/98378/,https://www.freesound.org/data/previews/98/98378_1163166-hq.ogg,4.0,2,wav,2.51666666667,http://kyoto.let.vu.nl/~miltenburg/sounds/98378.mp3,44100.0,https://www.freesound.org/data/previews/98/98378_1163166-hq.mp3,1411,98378,beer bottle break.wav
Robinhood76,1,16,"Long foley inside city bus - about 12 minutes through urban area, rec by Zoom H2",http://creativecommons.org/licenses/by-nc/3.0/,long transport city background inside foley bus,https://www.freesound.org/people/Robinhood76/sounds/98481/,https://www.freesound.org/data/previews/98/98481_321967-hq.ogg,5.0,2,wav,786.029773243,http://kyoto.let.vu.nl/~miltenburg/sounds/98481.mp3,44100.0,https://www.freesound.org/data/previews/98/98481_321967-hq.mp3,1411,98481,01842 city bus foley.wav
Tomlija,8,16,"My mom's hair lacquer. Very cool and useful sound. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",http://creativecommons.org/licenses/by/3.0/,tomlija ait-burst anti anti-perspirant antiperspirant appliance appliances bathroom burst can container deodorant foley h4n hair lacquer perspirant pressure pressurized sfx spray spraying spritz sticky sticky-water stickywater water air zoom,https://www.freesound.org/people/Tomlija/sounds/98344/,https://www.freesound.org/data/previews/98/98344_1163166-hq.ogg,4.5,1,wav,13.4833333333,http://kyoto.let.vu.nl/~miltenburg/sounds/98344.mp3,44100.0,https://www.freesound.org/data/previews/98/98344_1163166-hq.mp3,706,98344,spray_deodorant_hair lacquer.wav
Tomlija,2,16,"Me clipping my hair with my old no name trimmer. You can hear the oscillations in its sound at the end of the audio sample. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",http://creativecommons.org/licenses/by/3.0/,machine tomlija bathroom buzz buzzing clip clipper ear foley groom groomer h4n hair hairtrimmer head nose sfx trim trimmer appliance zoom appliances,https://www.freesound.org/people/Tomlija/sounds/98343/,https://www.freesound.org/data/previews/98/98343_1163166-hq.ogg,4.25,1,wav,33.0702947846,http://kyoto.let.vu.nl/~miltenburg/sounds/98343.mp3,44100.0,https://www.freesound.org/data/previews/98/98343_1163166-hq.mp3,706,98343,hair trimmer.wav
Tomlija,13,16,"My hairdryer made by company named 'Alaska'. I have to mention that it has a button called 'cold', so 'Alaska' is there for a reason after all. :) Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",http://creativecommons.org/licenses/by/3.0/,tomlija air-burst appliance appliances bathroom blow blow-dryer blowdryer blowing burst cold dryer drying foley h4n hair hair-dryer hairdryer hot hum humming off sfx switch air zoom,https://www.freesound.org/people/Tomlija/sounds/98342/,https://www.freesound.org/data/previews/98/98342_1163166-hq.ogg,4.26923076923077,1,wav,34.9984353741,http://kyoto.let.vu.nl/~miltenburg/sounds/98342.mp3,44100.0,https://www.freesound.org/data/previews/98/98342_1163166-hq.mp3,706,98342,hair dryer.wav
Tomlija,6,16,"My co-worker trying to clean an old PC with an air compressor. Compressor engine is revving, occasional burst of high speed and high pressure air. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",http://creativecommons.org/licenses/by/3.0/,h4n sfx zoom foley cinematic tomlija swoosh dirt dust engine fan high high-pressure air industrial machine motor noise portable pressure revving speed turbine wind working high-speed air-compressor blowing burst cleaning compressor diesel,https://www.freesound.org/people/Tomlija/sounds/98305/,https://www.freesound.org/data/previews/98/98305_1163166-hq.ogg,3.833333333333335,2,wav,36.2661451247,http://kyoto.let.vu.nl/~miltenburg/sounds/98305.mp3,44100.0,https://www.freesound.org/data/previews/98/98305_1163166-hq.mp3,1411,98305,air compressor.wav
cognito perceptu,4,16,"Requested sample of tape action. The eject button releases the plastic door, the audio cassette is inserted into the slot, door closed, and rewind button hit, then stopped.",http://creativecommons.org/publicdomain/zero/1.0/,equipment field-recording plastic recording sound-effects,https://www.freesound.org/people/cognito%20perceptu/sounds/98330/,https://www.freesound.org/data/previews/98/98330_57789-hq.ogg,4.625,2,wav,10.6452380952,http://kyoto.let.vu.nl/~miltenburg/sounds/98330.mp3,44100.0,https://www.freesound.org/data/previews/98/98330_57789-hq.mp3,1411,98330,cassette tape action.wav
Corsica_S,0,24,A few different versions opening and closing a small zipper on my headphone pouch. Recorded with AT4021s into a modified Marantz PMD661.,http://creativecommons.org/licenses/by/3.0/,foley sound-effect zip zipper,https://www.freesound.org/people/Corsica_S/sounds/91507/,https://www.freesound.org/data/previews/91/91507_7037-hq.ogg,0.0,2,aif,7.33333333333,http://kyoto.let.vu.nl/~miltenburg/sounds/91507.mp3,48000.0,https://www.freesound.org/data/previews/91/91507_7037-hq.mp3,2304,91507,small_zippers.aif
Corsica_S,0,24,A few different versions opening and closing a large zipper on my tripod bag. There is a bit of stereo spread. Recorded with AT4021s into a modified Marantz PMD661.,http://creativecommons.org/licenses/by/3.0/,foley sound-effect stereo zip zipper,https://www.freesound.org/people/Corsica_S/sounds/91506/,https://www.freesound.org/data/previews/91/91506_7037-hq.ogg,0.0,2,aif,18.1635833333,http://kyoto.let.vu.nl/~miltenburg/sounds/91506.mp3,48000.0,https://www.freesound.org/data/previews/91/91506_7037-hq.mp3,2304,91506,big_zippers.aif
maximusdragonus,5,16,"Foley of creaking floor boards, take 1.",http://creativecommons.org/licenses/by/3.0/,boards creaking floor foley,https://www.freesound.org/people/maximusdragonus/sounds/87395/,https://www.freesound.org/data/previews/87/87395_670975-hq.ogg,4.6,1,wav,131.184,http://kyoto.let.vu.nl/~miltenburg/sounds/87395.mp3,48000.0,https://www.freesound.org/data/previews/87/87395_670975-hq.mp3,768,87395,"Foley, cracking floors, take-1.WAV"
Spleencast,0,16,"16 May 2009 - Creaky wooden bathroom door with squeaky handle, really hammed up slow open and close, take 5.  The beginning of the close sounds similar to part of the transporter effects in Star Trek, the original series.  Recorded with Shure Beta 58A, M-Audio Firewire 410 sound card and 13 inch Macbook with Garageband.",http://creativecommons.org/licenses/by-nc/3.0/,bathroom close clunk creak creaky door foley handle open squeak squeaky star-trek transporter wood wooden,https://www.freesound.org/people/Spleencast/sounds/87295/,https://www.freesound.org/data/previews/87/87295_1086669-hq.ogg,0.0,2,aif,32.0,http://kyoto.let.vu.nl/~miltenburg/sounds/87295.mp3,44100.0,https://www.freesound.org/data/previews/87/87295_1086669-hq.mp3,1411,87295,creaky-door-05.aif
thatjeffcarter,4,16,I made this sound by converting a black and white line drawing of a cathedral into a sound file using Audacity. ,http://creativecommons.org/licenses/by/3.0/,electrical electricity spark image-to-sound glitch computer buzz noise,https://www.freesound.org/people/thatjeffcarter/sounds/86050/,https://www.freesound.org/data/previews/86/86050_1306869-hq.ogg,3.125,1,wav,6.79673469388,http://kyoto.let.vu.nl/~miltenburg/sounds/86050.mp3,44100.0,https://www.freesound.org/data/previews/86/86050_1306869-hq.mp3,706,86050,Cathedral Glitch.wav
lintphishx,1,0,A strange sound made from playing back a raw image file of noise with Gaussian blur.,http://creativecommons.org/licenses/by/3.0/,glitch image noise play raw,https://www.freesound.org/people/lintphishx/sounds/65785/,https://www.freesound.org/data/previews/65/65785_477712-hq.ogg,1.5,1,mp3,7.44596,http://kyoto.let.vu.nl/~miltenburg/sounds/65785.mp3,44100.0,https://www.freesound.org/data/previews/65/65785_477712-hq.mp3,689,65785,craps (2).mp3
lintphishx,0,0,You take a game that you can put in standby (ie Golden Sun) and remove the cartridge then take it out of standby. ,http://creativecommons.org/licenses/by/3.0/,advance boy game glitch noise,https://www.freesound.org/people/lintphishx/sounds/65784/,https://www.freesound.org/data/previews/65/65784_477712-hq.ogg,0.0,2,ogg,35.3697,http://kyoto.let.vu.nl/~miltenburg/sounds/65784.mp3,44100.0,https://www.freesound.org/data/previews/65/65784_477712-hq.mp3,1378,65784,GBAglitch.ogg
Corsica_S,0,16,Turning the hot knob of my bath makes this squeak. Recorded with a Cold Gold contact microphone into a Zoom H4.,http://creativecommons.org/licenses/by/3.0/,bath contact foley knob squeak tub,https://www.freesound.org/people/Corsica_S/sounds/65627/,https://www.freesound.org/data/previews/65/65627_7037-hq.ogg,0.0,1,aif,0.0802721088435,http://kyoto.let.vu.nl/~miltenburg/sounds/65627.mp3,44100.0,https://www.freesound.org/data/previews/65/65627_7037-hq.mp3,706,65627,knobsqueak.aif
Corsica_S,2,16,Turning the cold knob of my bath makes this squeak. Recorded with a Cold Gold contact microphone into a Zoom H4.,http://creativecommons.org/licenses/by/3.0/,bath contact foley knob squeak tub,https://www.freesound.org/people/Corsica_S/sounds/65628/,https://www.freesound.org/data/previews/65/65628_7037-hq.ogg,3.25,1,aif,0.0664172335601,http://kyoto.let.vu.nl/~miltenburg/sounds/65628.mp3,44100.0,https://www.freesound.org/data/previews/65/65628_7037-hq.mp3,707,65628,knobsqueak2.aif
digifishmusic,1,0,Saeco coffee machine full-cycle slowed 4X,http://creativecommons.org/licenses/by/3.0/,buzz clank coffee-machine electro-mechanics machine saeco,https://www.freesound.org/people/digifishmusic/sounds/49399/,https://www.freesound.org/data/previews/49/49399_29541-hq.ogg,4.5,2,mp3,156.892,http://kyoto.let.vu.nl/~miltenburg/sounds/49399.mp3,44100.0,https://www.freesound.org/data/previews/49/49399_29541-hq.mp3,1378,49399,Coffee machine - Full cycle_4X Slow.mp3
shaktiman,0,16,"My boiler firing up, but with washing machine blaring in the background",http://creativecommons.org/licenses/by/3.0/,boiler firing lighting machine starts up washing,https://www.freesound.org/people/shaktiman/sounds/49310/,https://www.freesound.org/data/previews/49/49310_195754-hq.ogg,0.0,2,wav,13.7142857143,http://kyoto.let.vu.nl/~miltenburg/sounds/49310.mp3,44100.0,https://www.freesound.org/data/previews/49/49310_195754-hq.mp3,1411,49310,JetOrBoiler.wav
tombola,63,16,"This is winding the clockwork mechanism. Edited stereo recordings of a very old and not properly working Fisher 'Price Music Box Record Player' - a music box mechanism with metal chimes, which is played by grooves in a plastic record. The samples are random, I'm afraid. The box was playing 'Hickory Dickory Dock', but you'll have a hard time reconstructing it. ",http://creativecommons.org/licenses/sampling+/1.0/,clockwork wind wind-up machine piano short toy music-box fisher-price melodic chime,https://www.freesound.org/people/tombola/sounds/49214/,https://www.freesound.org/data/previews/49/49214_962-hq.ogg,4.23015873015873,2,wav,1.39321995465,http://kyoto.let.vu.nl/~miltenburg/sounds/49214.mp3,44100.0,https://www.freesound.org/data/previews/49/49214_962-hq.mp3,1411,49214,Fisher Price3.WAV
